price,hall_effect,hotswap,backlight,screen,knob,category_encoded,brand_encoded,layout_encoded,mount_encoded,case_material_encoded,connectivity_encoded
159.0,0,0,0,0,0,2,156,9,3,1,2
114.0,0,0,0,0,0,2,156,9,3,1,0
143.0,0,0,0,0,0,2,156,9,3,1,1
148.0,0,0,0,0,0,2,156,9,3,1,2
189.0,0,1,1,0,0,2,156,0,1,0,2
149.0,0,0,0,0,0,2,156,0,3,1,0
143.0,0,0,0,0,0,2,156,0,3,1,1
129.0,0,0,0,0,0,2,156,0,3,1,1
129.0,0,0,0,0,0,2,156,0,3,1,0
149.0,0,0,0,0,0,2,156,0,3,1,0
149.0,0,0,0,0,0,2,156,0,3,1,0
159.0,0,1,1,0,0,2,156,9,7,1,2
179.0,0,1,1,0,0,2,156,9,7,0,2
143.0,0,0,0,0,0,2,156,9,7,1,1
126.0,0,0,0,0,0,2,156,9,3,1,1
111.0,0,0,0,0,0,2,156,9,3,1,1
44.0,0,0,0,0,0,2,156,18,3,1,2
59.0,0,0,0,0,0,2,156,18,3,1,2
52.0,0,0,0,0,0,2,156,18,3,1,2
44.0,0,0,0,0,0,2,156,18,3,1,2
143.0,0,0,0,0,0,2,156,0,7,1,2
160.0,0,0,0,0,0,2,156,0,3,1,0
124.0,0,0,0,0,0,2,156,0,3,1,0
109.0,0,0,0,0,0,2,156,9,3,1,0
190.0,0,1,0,0,0,2,156,0,3,1,2
134.0,0,1,0,0,0,2,156,0,3,1,2
175.0,0,1,0,0,0,2,156,0,3,1,2
190.0,0,1,0,0,0,2,156,0,3,1,2
186.0,0,1,0,0,0,2,156,0,3,1,2
180.0,0,1,0,0,0,2,156,0,3,1,2
175.0,0,1,0,0,0,2,156,0,3,1,2
175.0,0,1,0,0,0,2,156,0,3,1,2
180.0,0,1,0,0,0,2,156,0,3,1,2
195.0,0,1,0,0,0,2,156,0,3,1,2
170.0,0,1,0,0,0,2,156,0,3,1,2
149.0,0,1,0,0,0,2,156,9,3,1,2
160.0,0,0,0,0,0,2,156,9,3,1,2
124.0,0,1,0,0,0,2,156,9,3,1,2
175.0,0,1,0,0,0,2,156,9,3,1,2
144.0,0,1,0,0,0,2,156,9,3,1,2
157.0,0,1,0,0,0,2,156,9,3,1,2
130.0,0,1,0,0,0,2,156,9,3,1,2
168.0,0,1,0,0,0,2,156,9,3,1,2
104.0,0,1,0,0,0,2,156,9,3,1,2
124.0,0,1,0,0,0,2,156,9,3,1,2
150.0,0,1,0,0,0,2,156,9,3,1,2
119.0,0,1,0,0,0,2,156,9,3,1,2
129.0,0,1,0,0,0,2,156,9,3,1,2
179.0,0,1,1,0,0,2,156,0,7,1,1
164.0,0,1,1,0,0,2,156,0,7,1,1
170.0,0,1,1,0,0,2,156,0,3,1,1
130.0,0,1,1,0,0,2,156,9,7,1,1
129.0,0,1,1,0,0,2,156,9,3,1,1
135.0,0,1,1,0,0,2,156,9,3,1,1
140.0,0,1,1,0,0,2,156,9,7,1,1
148.0,0,1,0,0,0,2,156,0,3,1,1
193.0,0,1,0,0,0,2,156,0,3,1,1
160.0,0,1,0,0,0,2,156,0,3,1,1
149.0,0,1,0,0,0,2,156,0,3,1,1
158.0,0,1,0,0,0,2,156,0,3,1,1
156.0,0,1,0,0,0,2,156,0,3,1,1
160.0,0,1,0,0,0,2,156,0,3,1,1
134.0,0,1,0,0,0,2,156,9,3,1,1
149.0,0,1,0,0,0,2,156,9,3,1,0
126.0,0,1,0,0,0,2,156,9,3,1,1
143.0,0,1,0,0,0,2,156,9,3,1,1
132.0,0,1,0,0,0,2,156,9,3,1,1
138.0,0,1,0,0,0,2,156,9,3,1,1
147.0,0,1,0,0,0,2,156,9,3,1,1
152.0,0,1,0,0,0,2,156,9,3,1,1
149.0,0,0,0,0,0,2,156,0,3,1,1
173.0,0,0,0,0,0,2,156,0,3,1,0
155.0,0,0,0,0,0,2,156,0,3,1,1
155.0,0,0,0,0,0,2,156,0,3,1,1
160.0,0,0,0,0,0,2,156,0,3,1,1
155.0,0,0,0,0,0,2,156,9,3,1,1
134.0,0,0,0,0,0,2,156,0,3,1,1
124.0,0,0,0,0,0,2,156,9,3,1,1
163.0,0,0,0,0,0,2,156,9,3,1,0
132.0,0,0,0,0,0,2,156,9,3,1,1
132.0,0,0,0,0,0,2,156,9,3,1,1
130.0,0,0,0,0,0,2,156,9,3,1,1
99.0,0,0,0,0,0,2,156,9,3,1,1
140.0,0,0,0,0,0,2,156,9,3,1,1
135.0,0,0,0,0,0,2,156,9,3,1,1
165.0,0,1,1,0,0,2,156,0,3,1,2
185.0,0,1,1,0,0,2,156,0,3,1,2
190.0,0,1,1,0,0,2,156,0,3,1,2
160.0,0,1,1,0,0,2,156,0,3,1,2
210.0,0,1,1,0,0,2,156,0,3,1,2
160.0,0,1,1,0,0,2,156,0,3,1,2
170.0,0,1,1,0,0,2,156,0,3,1,2
170.0,0,1,1,0,0,2,156,0,3,1,2
170.0,0,1,1,0,0,2,156,0,3,1,2
150.0,0,1,1,0,0,2,156,0,3,1,2
140.0,0,1,1,0,0,2,156,9,3,1,2
165.0,0,1,1,0,0,2,156,9,3,1,2
160.0,0,1,1,0,0,2,156,9,3,1,2
140.0,0,1,1,0,0,2,156,9,7,1,2
150.0,0,1,1,0,0,2,156,9,3,1,2
150.0,0,1,1,0,0,2,156,9,3,1,2
130.0,0,1,1,0,0,2,156,9,3,1,2
89.0,0,1,1,0,0,2,156,9,0,1,2
143.0,0,0,0,0,0,2,156,0,7,1,2
79.0,0,1,1,0,1,2,157,3,1,0,2
109.0,0,1,0,0,0,2,157,3,1,0,1
179.0,0,0,0,0,0,2,157,9,1,0,1
135.0,0,1,0,0,0,2,157,17,1,0,1
47.0,0,0,1,0,0,2,157,9,1,1,2
89.0,0,1,1,0,0,1,158,17,1,1,2
120.0,0,1,1,0,0,2,159,2,3,0,1
130.0,0,1,0,0,0,2,159,2,3,0,2
64.0,0,0,0,0,0,2,159,2,3,1,1
64.0,0,0,0,0,0,2,159,3,3,1,1
143.0,0,1,1,0,0,2,159,3,6,1,0
114.0,0,1,0,0,0,2,159,3,3,1,2
104.0,0,1,0,0,0,2,159,2,3,1,1
104.0,0,1,0,0,0,2,159,2,3,1,2
104.0,0,1,0,0,0,2,159,2,3,1,2
219.0,0,1,0,0,0,2,159,0,1,0,1
219.0,0,1,0,0,0,2,159,0,3,0,1
149.0,0,1,0,0,0,2,159,9,3,1,2
199.0,0,1,1,0,0,2,159,9,1,0,1
199.0,0,1,1,0,0,2,159,9,1,0,1
149.0,0,1,0,0,0,2,159,9,3,1,2
164.0,0,1,1,0,0,2,159,9,1,0,1
134.0,0,1,0,0,0,2,159,0,3,1,2
134.0,0,1,0,0,0,2,159,0,3,1,2
124.0,0,1,0,0,0,2,159,9,3,1,1
90.0,0,1,0,0,0,2,159,9,3,1,1
114.0,0,1,0,0,0,2,159,9,3,1,0
90.0,0,1,0,0,0,2,159,9,3,1,0
85.0,0,1,0,0,0,2,159,9,3,1,1
120.0,0,1,0,0,0,2,159,9,3,1,2
120.0,0,1,0,0,0,2,159,9,3,1,2
104.0,0,1,0,0,0,2,159,3,3,1,2
97.0,0,1,0,0,0,2,159,3,3,1,2
104.0,0,1,0,0,0,2,159,3,3,1,2
104.0,0,1,0,0,0,2,159,3,3,1,2
86.0,0,0,1,0,0,2,159,2,3,0,1
118.0,0,0,1,0,0,2,159,2,3,0,1
139.0,0,0,1,0,0,2,159,2,3,0,1
95.0,0,0,1,0,0,2,159,7,3,0,1
109.0,0,0,1,0,0,2,159,7,3,0,1
99.0,0,1,0,0,0,2,159,0,3,1,2
99.0,0,0,1,0,0,2,159,2,3,1,2
129.0,0,0,0,0,0,2,159,7,3,1,2
139.0,0,0,0,0,0,2,159,9,3,0,1
159.0,0,1,0,0,0,2,160,9,3,0,2
159.0,0,1,1,0,0,2,160,9,7,0,2
115.0,0,1,0,0,0,2,160,7,1,0,2
149.0,0,1,1,0,0,2,160,7,1,0,2
129.0,0,1,1,0,0,2,160,7,3,0,2
133.0,0,1,1,0,0,2,160,7,1,0,2
95.0,0,1,0,0,0,2,161,7,3,0,2
79.0,0,0,1,0,0,2,161,7,7,0,1
76.0,0,1,1,0,0,2,161,3,1,0,2
109.0,0,1,1,0,0,2,161,3,3,0,2
79.0,0,1,1,0,0,2,161,9,1,0,2
115.0,0,0,0,0,0,2,161,9,1,0,2
64.0,0,0,1,0,0,2,161,3,1,0,2
99.0,0,0,1,0,0,2,161,5,1,0,1
115.0,0,1,1,0,0,2,161,3,7,0,2
89.0,0,1,1,0,0,2,161,9,1,0,2
54.0,0,1,1,0,0,2,161,18,1,0,2
85.0,0,1,1,0,0,2,161,7,1,0,2
155.0,0,1,1,0,0,2,161,9,3,0,2
69.0,0,1,1,0,1,2,161,3,1,0,1
59.0,0,1,1,0,0,1,162,9,1,0,1
149.0,0,1,1,0,1,1,162,7,1,0,2
129.0,0,1,1,0,0,1,162,15,1,0,2
189.0,0,1,0,0,0,2,163,1,1,0,0
280.0,0,0,0,0,0,2,163,9,1,0,2
62.0,0,0,1,0,0,1,164,7,7,1,1
69.0,0,1,1,0,0,1,164,2,7,1,1
69.0,0,1,1,0,0,1,164,3,7,1,1
69.0,0,1,1,0,0,1,164,3,3,1,1
53.0,0,1,1,0,0,1,164,9,7,1,1
89.0,0,1,1,0,0,1,164,17,7,1,1
104.0,0,1,1,0,0,1,164,7,3,0,2
48.0,0,1,1,0,0,1,164,2,7,1,1
169.0,0,0,0,0,0,2,165,18,7,1,0
180.0,0,1,0,0,0,2,165,18,1,1,0
210.0,0,1,0,0,0,2,165,18,1,0,0
65.0,0,1,0,0,0,2,165,2,1,0,0
269.0,0,1,0,0,0,2,165,14,5,0,0
249.0,0,1,0,0,0,2,165,3,1,0,0
259.0,0,1,0,0,0,2,165,3,1,0,1
269.0,0,0,0,0,0,2,165,18,7,1,2
169.0,0,1,0,0,0,2,165,18,1,1,1
169.0,0,1,0,0,0,2,165,18,1,1,1
149.0,0,0,0,0,0,2,165,18,7,1,0
169.0,0,1,0,0,0,2,165,18,1,1,1
125.0,0,0,0,0,0,2,165,18,7,1,0
115.0,0,1,1,0,0,2,165,3,6,0,1
309.0,0,1,0,0,0,2,165,9,1,0,1
239.0,0,1,0,0,0,2,165,9,1,0,1
99.0,0,1,0,0,0,1,166,0,1,1,2
259.0,0,1,1,0,0,2,167,6,7,1,2
239.0,0,1,1,0,0,2,167,6,7,1,2
199.0,0,1,0,0,0,2,167,18,7,0,1
269.0,0,0,1,0,0,2,167,18,7,0,1
149.0,0,1,1,0,0,2,167,7,7,1,1
35.0,0,1,1,0,0,1,168,2,7,0,1
99.0,0,1,0,0,0,1,168,7,1,0,2
59.0,0,1,0,0,0,1,168,7,7,1,2
69.0,0,0,0,0,0,1,168,7,7,0,2
59.0,0,0,0,0,0,1,168,2,7,1,2
69.0,0,0,0,0,0,1,168,2,7,1,2
79.0,0,1,0,0,0,1,168,2,7,1,2
69.0,0,1,0,0,0,1,168,2,7,1,2
56.0,0,1,1,0,0,1,168,3,1,1,2
52.0,0,1,1,0,0,1,168,3,1,1,2
56.0,0,1,0,0,0,1,168,3,1,1,1
55.0,0,1,0,0,0,1,168,3,1,1,2
85.0,0,1,0,0,0,1,168,7,7,1,2
249.0,0,1,1,0,0,2,169,14,1,1,2
79.0,0,1,0,0,1,0,170,3,1,0,2
89.0,0,1,1,0,0,0,170,3,1,0,2
69.0,0,1,1,0,0,0,170,17,1,1,2
39.0,0,1,1,0,1,2,171,7,1,1,2
159.0,0,1,1,0,0,2,171,3,1,0,2
189.0,0,1,1,0,0,2,171,7,1,0,1
189.0,0,1,1,0,0,2,171,7,1,0,1
39.0,0,0,1,0,0,2,171,0,7,1,1
59.0,0,0,1,0,0,2,171,9,7,1,1
85.0,0,1,1,0,0,2,171,9,5,1,2
69.0,0,1,1,0,1,2,171,18,1,1,2
129.0,0,1,1,0,0,2,171,3,1,0,2
70.0,0,1,1,0,1,2,171,3,1,0,2
88.0,0,1,1,0,1,2,171,3,1,0,2
60.0,0,1,1,0,0,2,171,5,1,0,2
77.0,0,1,1,0,0,2,171,7,1,0,2
77.0,0,1,1,0,0,2,171,7,1,0,2
54.0,0,1,1,0,1,2,171,3,1,0,2
65.0,0,1,1,0,1,2,171,7,1,1,1
76.0,0,1,1,0,1,2,171,7,1,1,2
89.0,0,1,1,0,0,2,171,9,1,1,2
56.0,0,1,1,0,0,2,171,17,1,1,2
69.0,0,1,1,0,0,2,171,3,7,1,2
94.0,0,1,1,0,0,2,171,3,3,1,2
99.0,0,1,1,0,0,2,171,3,7,1,2
69.0,0,1,1,0,0,2,171,7,1,1,2
29.0,0,0,1,0,0,2,171,17,7,1,1
89.0,0,1,1,0,0,2,171,3,7,1,1
55.0,0,1,0,0,0,2,171,3,7,1,2
95.0,0,1,1,0,0,2,171,7,7,1,1
89.0,0,1,1,0,0,2,171,18,7,1,1
59.0,0,1,0,0,0,2,171,7,7,1,2
105.0,0,1,1,0,0,2,171,7,7,1,2
119.0,0,1,1,0,0,2,171,17,1,1,0
70.0,0,1,1,0,0,2,171,7,1,0,2
109.0,0,1,1,0,1,2,171,7,5,1,2
119.0,0,1,1,0,0,2,171,7,7,1,2
89.0,0,1,1,0,0,2,171,5,1,1,2
52.0,0,1,1,0,0,2,171,7,1,1,1
79.0,0,1,1,0,0,2,171,7,1,1,2
45.0,0,1,1,0,1,2,171,3,7,0,2
65.0,0,1,1,0,1,2,171,9,7,0,2
109.0,0,1,1,0,0,2,171,0,7,1,2
49.0,0,1,1,0,1,2,171,18,1,1,2
25.0,0,1,1,0,0,2,171,18,7,1,2
49.0,0,1,1,0,0,2,171,18,3,1,2
63.0,0,0,1,0,0,2,171,7,7,1,0
85.0,0,1,1,0,0,2,171,7,1,1,2
86.0,0,1,1,0,0,2,171,7,7,1,2
105.0,0,1,1,0,0,2,171,7,7,1,2
105.0,0,1,1,0,0,2,171,7,7,1,2
49.0,0,1,1,0,0,2,171,7,1,1,2
42.0,0,1,1,0,0,2,171,7,1,1,2
79.0,0,1,1,0,0,2,171,7,1,1,2
58.0,0,1,1,0,0,2,171,17,1,1,2
299.0,0,1,0,0,0,2,172,2,1,0,0
35.0,0,0,1,0,1,0,173,17,7,1,1
55.0,0,1,1,0,1,1,174,18,7,1,2
58.0,0,1,1,0,1,1,174,3,1,1,2
142.0,0,1,1,0,0,1,174,3,1,0,2
165.0,0,1,0,0,0,2,175,18,7,1,0
59.0,0,0,1,0,0,2,176,18,7,1,0
169.0,0,1,1,0,0,2,176,18,1,0,1
59.0,0,1,0,0,0,1,177,7,7,0,2
105.0,0,1,1,0,0,1,177,7,7,0,2
89.0,0,1,1,0,1,1,177,7,1,0,2
168.0,0,0,0,0,0,2,178,9,7,1,2
274.0,0,1,0,0,0,2,179,9,1,0,0
139.0,0,1,1,0,0,2,180,1,5,0,0
