category,brand,title,price,layout,mount,hall_effect,hotswap,case_material,backlight,connectivity,screen,knob
midrange,Royal,Royal Kludge RK84 Pro,80.0,75%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
midrange,Royal,Royal Kludge RK87,55.0,80%,Unknown,0,0,Unspecified(likely ABS plastic),1,Wireless,0,0
midrange,Royal,Royal Kludge RK89,69.0,80%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
midrange,Royal,Royal Kludge RK920,34.0,100%,Unknown,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
midrange,Royal,Royal Kludge RK96,79.0,96%,PCB Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
midrange,Royal,Royal Kludge RK96 Camp,89.0,96%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
midrange,Royal,Royal Kludge RK96 Forest,89.0,96%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
midrange,Royal,Royal Kludge RKM75,95.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,1,1
midrange,Royal,Royal Kludge S85,75.0,80%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,1,1
midrange,Royal,Royal Kludge S98,80.0,96%,Top Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,1,1
midrange,Royal,Royal Kludge S98DE QWERTZ Kabellose Mechanische Tastatur,109.0,96%,Top Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,1,1
premium,Royalaxe,Royalaxe L75,209.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,1,0
premium,Royalaxe,Royalaxe L75 L98,209.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,1,0
premium,Royalaxe,Royalaxe L98,239.0,98%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,1,0
premium,Royalaxe,Royalaxe R Series,105.0,100%,Unknown,0,0,Unspecified(likely ABS plastic),1,Unknown,0,0
premium,Royalaxe,Royalaxe X68,169.0,65%,Unknown,1,1,Metal (likely Aluminium),1,Wired,0,0
premium,Royalaxe,Royalaxe XL98,379.0,98%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,1,0
premium,Royalaxe,Royalaxe XL98 DotMatrix,359.0,98%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,1,1
premium,Royalaxe,Royalaxe Y Series,119.0,65%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
midrange,Shortcut,Shortcut Studio Bridge75,85.0,75%,Gasket Mount,1,1,Metal (likely Aluminium),1,Wireless,0,0
midrange,Shortcut,Shortcut Studio Bridge75 HE,109.0,75%,Plate Mount,1,1,Metal (likely Aluminium),0,Wired,0,0
midrange,Shortcut,Shortcut Studio Bridge75 ISOANSI,130.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
midrange,Shortcut,Shortcut Studio Bridge75 Max,109.0,75%,Plate Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
midrange,Shortcut,Shortcut Studio Bridge75 Plus,99.0,75%,Plate Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
midrange,Shurikey,Shurikey Hanzo 001,59.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
midrange,Shurikey,Shurikey Hanzo 002,59.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
midrange,Shurikey,Shurikey Hanzo 003,59.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
midrange,Shurikey,Shurikey Saizo 001 5.0,65.0,75%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,1
midrange,Shurikey,Shurikey Saizo 002 5.0,65.0,75%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,1
midrange,Shurikey,Shurikey Saizo 003 5.0,65.0,75%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,1
midrange,Shurikey,Shurikey gear Hanzo,129.0,65%,Unknown,0,1,Unspecified(likely ABS plastic),0,Wireless,0,1
midrange,Shurikey,Shurikey gear Saizo,149.0,75%,Gasket Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Sikakeyb,Sikakeyb Castle CK75,199.0,75%,Gasket Mount,1,0,Unspecified(likely ABS plastic),1,Unknown,0,0
premium,Sikakeyb,Sikakeyb Castle CK75 US,189.0,75%,Unknown,1,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Sikakeyb,Sikakeyb Castle HM66,230.0,65%,Unknown,1,0,Metal (likely Aluminium),1,Wired,0,0
premium,Sikakeyb,Sikakeyb HM80,245.0,80%,Unknown,1,1,Unspecified(likely ABS plastic),1,Unknown,1,0
premium,Sikakeyb,Sikakeyb SK1 Mountain City,99.0,60%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Sikakeyb,Sikakeyb SK1 Series1,69.0,60%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Sikakeyb,Sikakeyb SK3 Mountain City,149.0,Unknown,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Sikakeyb,Sikakeyb SK5 Mountain City,179.0,75%,Unknown,0,0,Metal (likely Aluminium),0,Unknown,0,0
premium,Sikakeyb,Sikakeyb SK6,159.0,65%,Gasket Mount,0,1,Metal (likely Aluminium),0,Wireless,0,1
premium,Sikakeyb,Sikakeyb SK8,199.0,95%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,1,1
premium,Skyloong,Skyloong AK61,69.0,60%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Skyloong,Skyloong GK104 Pro,139.0,100%,Top Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,1,1
premium,Skyloong,Skyloong GK104 Pro Dual Calculate 2025 Upgrade,119.0,100%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,1,0
premium,Skyloong,Skyloong GK21S Numpad,43.0,Unknown,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Skyloong,Skyloong GK6 Plus,59.0,65%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wired,0,1
premium,Skyloong,Skyloong GK6 Plus Fairy Tale,58.0,65%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wired,0,1
premium,Skyloong,Skyloong GK61,50.0,60%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Skyloong,Skyloong GK61 Classic,63.0,60%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Skyloong,Skyloong GK61 Coral Sea,65.0,60%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Skyloong,Skyloong GK61 DOLCH,63.0,60%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Skyloong,Skyloong GK61 DRUM,69.0,60%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Skyloong,Skyloong GK61 Geek,139.0,60%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Skyloong,Skyloong GK61 Lite,89.0,60%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Skyloong,Skyloong GK61 PC,139.0,60%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Skyloong,Skyloong GK61 Pro,69.0,60%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Skyloong,Skyloong GK61 Pro Split Spacebar,69.0,60%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Skyloong,Skyloong GK61 Rosewood,109.0,60%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Skyloong,Skyloong GK61 Titannium,139.0,60%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Skyloong,Skyloong GK68,69.0,68%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Skyloong,Skyloong GK68 Classic,68.0,68%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Skyloong,Skyloong GK68 Coral Sea,70.0,68%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Skyloong,Skyloong GK68 DOLCH,68.0,68%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Skyloong,Skyloong GK68 Lite,109.0,68%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Skyloong,Skyloong GK68 Solar System,70.0,68%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Skyloong,Skyloong GK75,60.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Skyloong,Skyloong GK75 BluePink,59.0,75%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,Skyloong,Skyloong GK75 Dual Memphis,89.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,Skyloong,Skyloong GK75 Fairytale,89.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,1
premium,Skyloong,Skyloong GK75 GreyWhite,59.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,Skyloong,Skyloong GK75 JIUWEI,89.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,Skyloong,Skyloong GK75 Jellyfish,85.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,Skyloong,Skyloong GK75 Miami Night,69.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,1
premium,Skyloong,Skyloong GK75 Rainbow,85.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,Skyloong,Skyloong GK75 TALE,89.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,Skyloong,Skyloong GK75 TiGrey,59.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,Skyloong,Skyloong GK84,79.0,84%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Skyloong,Skyloong GK84 Classic,73.0,84%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Skyloong,Skyloong GK84 DOLCH,73.0,84%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Skyloong,Skyloong GK84 DRUM Geek,119.0,84%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Skyloong,Skyloong GK84 DRUM PC,119.0,84%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Skyloong,Skyloong GK84 DRUM Titanium,119.0,84%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Skyloong,Skyloong GK84 Lite,125.0,84%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Skyloong,Skyloong GK87,78.0,87%,Top Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,1
premium,Skyloong,Skyloong GK87 Pro,99.0,87%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,1,1
premium,Skyloong,Skyloong GK87 Pro Christmas Combo Christmas Gift,227.0,87%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,1,1
premium,Skyloong,Skyloong GK87 Pro Lite,99.0,87%,Unknown,0,1,Unspecified(likely ABS plastic),0,Wireless,1,1
premium,Skyloong,Skyloong GK87 Pro Spartan,138.0,87%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,1,1
premium,Skyloong,Skyloong GK96,89.0,96%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Skyloong,Skyloong GK96 Classic,78.0,96%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Skyloong,Skyloong GK96 DOLCH,78.0,96%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Skyloong,Skyloong GK96 DRUM Geek,127.0,96%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Skyloong,Skyloong GK96 DRUM Titanium,127.0,96%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Skyloong,Skyloong GK96 Lite,79.0,96%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Skyloong,Skyloong GK98,85.0,98%,Gasket Mount,0,1,Unspecified(likely ABS plastic),0,Wired,0,1
premium,Skyloong,Skyloong GK980,85.0,98%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Skyloong,Skyloong GK980 1800 Compact,99.0,98%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Skyloong,Skyloong GK980 1800 Fairy Tale,115.0,98%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,1
premium,Skyloong,Skyloong GK980 4,179.0,98%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Skyloong,Skyloong GK980 BluePink,69.0,98%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Skyloong,Skyloong GK980 Dual Memphis,99.0,98%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,Skyloong,Skyloong GK980 GreyWhite,69.0,98%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Skyloong,Skyloong GK980 JIUWEI,99.0,98%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,Skyloong,Skyloong GK980 Jellyfish,95.0,98%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,Skyloong,Skyloong GK980 Miami Night,79.0,98%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wired,0,1
premium,Skyloong,Skyloong GK980 Rainbow,95.0,98%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,Skyloong,Skyloong GK980 TALE,99.0,98%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,Skyloong,Skyloong GK980 TiGrey,69.0,98%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Skyloong,Skyloong Gk104 Pro Double,109.0,100%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,1,1
premium,Skyloong,Skyloong Macaron,95.0,60%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Skyloong,Skyloong SK96 Coral Sea,59.0,96%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Sp-star,Sp-star D82 Pro,189.0,80%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,1,0
premium,Steelseries,Steelseries Apex Pro Mini Compact,469.0,60%,Unknown,0,0,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Sunkey,Sunkey Sun68,399.0,68%,Gasket Mount,0,1,Metal (likely Aluminium),0,Unknown,0,0
budget,Swagkeys,Swagkeys Transition Lite,55.0,80%,Gasket Mount,0,1,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Tech,Tech Bear Studio TB65F,175.0,65%,Gasket Mount,0,1,Unspecified(likely ABS plastic),0,Wireless,0,0
midrange,Tex,Tex Shinobi,139.0,Unknown,Plate Mount,0,1,Unspecified(likely ABS plastic),0,Wired,0,0
midrange,Tex,Tex Shura,129.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),0,Unknown,0,0
budget,Thunderobot,Thunderobot K96,69.0,96%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wireless,0,1
premium,Titan,Titan Nation HM66,160.0,Unknown,Unknown,1,0,Metal (likely Aluminium),1,Wired,0,0
premium,Titan,Titan Nation IPOK NA87 Pro,71.0,Unknown,Unknown,1,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Titan,Titan Nation MADLIONS Fire68/fire68 Ultra Game,71.0,68%,Unknown,1,0,Metal (likely Aluminium),0,Unknown,0,0
premium,Titan,Titan Nation MADLIONS MAD60HE/MAD68HE Game machinery,45.0,60%,Unknown,1,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Titan,Titan Nation MADLIONS MAD68 Pro,62.0,Unknown,Unknown,1,0,Metal (likely Aluminium),1,Unknown,0,0
premium,Titan,Titan Nation NANO68 Pro,76.0,Unknown,Unknown,1,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Titan,Titan Nation TITAN60 shell,134.0,60%,Unknown,0,0,Metal (likely Aluminium),0,Unknown,0,0
premium,Titan,Titan Nation TITAN68HE,267.0,Unknown,Unknown,1,0,Metal (likely Aluminium),0,Unknown,0,0
midrange,Typone,Typone Mars Pro Shooting Star,112.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
budget,UGREEN,UGREEN Fun KU101,79.0,75%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
budget,VALKYRIE,VALKYRIE VK MAG 75 8Khz,69.0,75%,Unknown,1,1,Unspecified(likely ABS plastic),1,Wired,0,0
budget,VALKYRIE,VALKYRIE VK75,69.0,75%,Gasket Mount,0,0,Unspecified(likely ABS plastic),1,Unknown,1,0
budget,VALKYRIE,VALKYRIE VK87 Zhao Yun,89.0,80%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,1,0
budget,VALKYRIE,VALKYRIE VK99,99.0,96%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,1,1
budget,VTER,VTER ATO87,59.0,80%,Unknown,1,0,Metal (likely Aluminium),1,Wired,0,0
budget,VTER,VTER Fighting68,52.0,65%,Unknown,1,1,Metal (likely Aluminium),1,Wired,0,0
budget,VTER,VTER Galaxy100,99.0,96%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
budget,VTER,VTER Galaxy80 Pro,99.0,80%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
budget,VTER,VTER JEET65,89.0,65%,Top Mount,1,1,Metal (likely Aluminium),1,Wireless,0,0
budget,VTER,VTER K75,84.0,75%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,1,1
premium,Varmilo,Varmilo,135.0,100%,Bottom Mount,0,1,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Varmilo,Varmilo APT108 Beijing Opera,170.0,100%,Plate Mount,1,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo APT108 Chang'e,200.0,100%,Plate Mount,1,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo APT108 Dreams,160.0,100%,Plate Mount,1,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo APT108 Moonlight,165.0,100%,Plate Mount,1,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo APT108 Panda R2,170.0,100%,Plate Mount,1,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo APT108 Sea Melody,165.0,100%,Plate Mount,1,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo APT108 Yakumo,165.0,100%,Plate Mount,1,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo APT87 Beijing Opera,160.0,80%,Plate Mount,1,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo APT87 Dreams,145.0,80%,Plate Mount,1,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo APT87 Moonlight,140.0,80%,Plate Mount,1,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo APT87 Panda R2,150.0,80%,Plate Mount,1,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo APT87 Yakumo,145.0,80%,Plate Mount,1,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo Aurora,155.0,100%,Bottom Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo Beijing Opera,150.0,100%,Bottom Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo CMYK,89.0,80%,Bottom Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo CMYK V2,155.0,100%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Varmilo,Varmilo Chang'e,163.0,100%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo Chang'e Prestige,241.0,100%,Unknown,0,1,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Varmilo,Varmilo Cliff Bot Awake,135.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Varmilo,Varmilo Cliff Bot Lie,135.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Varmilo,Varmilo Crane of Lure,182.0,100%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Varmilo,Varmilo Glintstone Minilo VXT67,104.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo Goddess LuoShen VA100,189.0,100%,PCB Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo Hygge VA80,159.0,80%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo Koi,159.0,100%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Varmilo,Varmilo Lure Series Awake,159.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Varmilo,Varmilo Lure Series Crane,169.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Varmilo,Varmilo Lure Series Lie,159.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Varmilo,Varmilo MA Series V2 Aurora,145.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Varmilo,Varmilo MA Series V2 Beijing Opera,135.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Varmilo,Varmilo MA Series V2 CMYK,124.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Varmilo,Varmilo MA Series V2 Dreams,129.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Varmilo,Varmilo MA Series V2 Koi,147.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Varmilo,Varmilo MA Series V2 Love Birds Yang I,149.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Varmilo,Varmilo MA Series V2 Love Birds Yuan You,149.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Varmilo,Varmilo MA Series V2 Moonlight,124.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Varmilo,Varmilo MA Series V2 Panda R2,129.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Varmilo,Varmilo MA Series V2 Sakura R1,124.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Varmilo,Varmilo MA Series V2 Sakura Round 2,124.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Varmilo,Varmilo MA Series V2 Sea Melody,129.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Varmilo,Varmilo MA Series V2 Summit R2,143.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Varmilo,Varmilo MA Series V2 Warrior Soar,163.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Varmilo,Varmilo MA Series V2 Yakumo,149.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Varmilo,Varmilo MA21M Koi Numpad,47.0,Unknown,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Varmilo,Varmilo MA21M Panda R2 Numpad,44.0,Unknown,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Varmilo,Varmilo MA87M Love Birds I,139.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Varmilo,Varmilo MA87M Love Birds You,127.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Varmilo,Varmilo MA87M Summit R2,123.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Varmilo,Varmilo MIYA Pro Beijing Opera,139.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Varmilo,Varmilo Minilo,90.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,1,1
premium,Varmilo,Varmilo Minilo Mendozae,139.0,65%,Unknown,0,1,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Varmilo,Varmilo Minilo Morandi,129.0,65%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo Minilo VXB67 Eucalyptus,101.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Varmilo,Varmilo Minilo VXB67 Mendozae,95.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Varmilo,Varmilo Minilo VXB81 Bluebell,139.0,75%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Varmilo,Varmilo Minilo VXB81 Eucalyptus,119.0,75%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Varmilo,Varmilo Minilo VXB81 Mendozae,109.0,75%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Varmilo,Varmilo Minilo VXH67 Eucalyptus,92.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Varmilo,Varmilo Minilo VXH67 Mendozae,87.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Varmilo,Varmilo Minilo VXH81 Eucalyptus,109.0,75%,Plate Mount,0,1,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Varmilo,Varmilo Minilo VXH81 Mendozae,109.0,75%,Plate Mount,0,1,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Varmilo,Varmilo Minilo VXH81 Retro,89.0,75%,Plate Mount,0,1,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Varmilo,Varmilo Minilo VXT67 Eucalyptus,94.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo Minilo VXT67 Mendozae,94.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo Minilo VXT81 Bluebell,143.0,75%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Varmilo,Varmilo Minilo VXT81 Eucalyptus,134.0,75%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
